"","Label","sum_Area","condition","channel"
"322","Control_KStim_81021_L5_S4R_C3.tif",348.418,"Control","HRP"
"323","Control_KStim_81021_L5_S5L_C1.tif",83.18,"Control","Glia"
"324","Control_KStim_81021_L5_S5L_C3.tif",236.193,"Control","HRP"
"325","Control_KStim_81021_L5_S5R_C1.tif",26.635,"Control","Glia"
"326","Control_KStim_81021_L5_S5R_C3.tif",304.727,"Control","HRP"
"327","sdk_RNAi_61021_L1_S3L_C1.tif",49.376,"sdk RNAi","Glia"
"328","sdk_RNAi_61021_L1_S3L_C3.tif",292.429,"sdk RNAi","HRP"
"329","sdk_RNAi_61021_L1_S3R_C1.tif",66.062,"sdk RNAi","Glia"
"330","sdk_RNAi_61021_L1_S3R_C3.tif",349.9,"sdk RNAi","HRP"
"331","sdk_RNAi_61021_L1_S4L_C1.tif",23.978,"sdk RNAi","Glia"
"332","sdk_RNAi_61021_L1_S4L_C3.tif",210.546,"sdk RNAi","HRP"
"333","sdk_RNAi_61021_L1_S4R_C1.tif",44.618,"sdk RNAi","Glia"
"334","sdk_RNAi_61021_L1_S4R_C3.tif",316.777,"sdk RNAi","HRP"
"335","sdk_RNAi_61021_L1_S5L_C1.tif",33,"sdk RNAi","Glia"
"336","sdk_RNAi_61021_L1_S5L_C3.tif",251.951,"sdk RNAi","HRP"
"337","sdk_RNAi_61021_L1_S5R_C1.tif",29.725,"sdk RNAi","Glia"
"338","sdk_RNAi_61021_L1_S5R_C3.tif",228.098,"sdk RNAi","HRP"
"339","sdk_RNAi_61021_L2_S3L_C1.tif",24.719,"sdk RNAi","Glia"
"340","sdk_RNAi_61021_L2_S3L_C3.tif",205.911,"sdk RNAi","HRP"
"341","sdk_RNAi_61021_L2_S3R_C1.tif",45.669,"sdk RNAi","Glia"
"342","sdk_RNAi_61021_L2_S3R_C3.tif",280.873,"sdk RNAi","HRP"
"343","sdk_RNAi_61021_L2_S4L_C1.tif",11.927,"sdk RNAi","Glia"
"344","sdk_RNAi_61021_L2_S4L_C3.tif",184.529,"sdk RNAi","HRP"
"345","sdk_RNAi_61021_L2_S4R_C1.tif",44.989,"sdk RNAi","Glia"
"346","sdk_RNAi_61021_L2_S4R_C3.tif",257.945,"sdk RNAi","HRP"
"347","sdk_RNAi_61021_L2_S5L_C1.tif",35.534,"sdk RNAi","Glia"
"348","sdk_RNAi_61021_L2_S5L_C3.tif",188.917,"sdk RNAi","HRP"
"349","sdk_RNAi_61021_L2_S5R_C1.tif",26.944,"sdk RNAi","Glia"
"350","sdk_RNAi_61021_L2_S5R_C3.tif",289.834,"sdk RNAi","HRP"
"351","sdk_RNAi_61021_L3_S3L_C1.tif",59.574,"sdk RNAi","Glia"
"352","sdk_RNAi_61021_L3_S3L_C3.tif",302.626,"sdk RNAi","HRP"
"353","sdk_RNAi_61021_L3_S3R_C1.tif",71.624,"sdk RNAi","Glia"
"354","sdk_RNAi_61021_L3_S3R_C3.tif",366.28,"sdk RNAi","HRP"
"355","sdk_RNAi_61021_L3_S4L_C1.tif",27.315,"sdk RNAi","Glia"
"356","sdk_RNAi_61021_L3_S4L_C3.tif",330.991,"sdk RNAi","HRP"
"357","sdk_RNAi_61021_L3_S4R_C1.tif",68.04,"sdk RNAi","Glia"
"358","sdk_RNAi_61021_L3_S4R_C3.tif",327.839,"sdk RNAi","HRP"
"359","sdk_RNAi_61021_L3_S5L_C1.tif",11.186,"sdk RNAi","Glia"
"360","sdk_RNAi_61021_L3_S5L_C3.tif",265.485,"sdk RNAi","HRP"
"361","sdk_RNAi_61021_L3_S5R_C1.tif",53.826,"sdk RNAi","Glia"
"362","sdk_RNAi_61021_L3_S5R_C3.tif",348.603,"sdk RNAi","HRP"
"363","sdk_RNAi_61021_L4_S3L_C1.tif",107.776,"sdk RNAi","Glia"
"364","sdk_RNAi_61021_L4_S3L_C3.tif",364.732,"sdk RNAi","HRP"
"365","sdk_RNAi_61021_L4_S3R_C1.tif",84.787,"sdk RNAi","Glia"
"366","sdk_RNAi_61021_L4_S3R_C3.tif",397.361,"sdk RNAi","HRP"
"367","sdk_RNAi_61021_L4_S4L_C1.tif",102.523,"sdk RNAi","Glia"
"368","sdk_RNAi_61021_L4_S4L_C3.tif",444.329,"sdk RNAi","HRP"
"369","sdk_RNAi_61021_L4_S4R_C1.tif",43.629,"sdk RNAi","Glia"
"370","sdk_RNAi_61021_L4_S4R_C3.tif",333.463,"sdk RNAi","HRP"
"371","sdk_RNAi_61021_L4_S5R_C1.tif",67.669,"sdk RNAi","Glia"
"372","sdk_RNAi_61021_L4_S5R_C3.tif",387.968,"sdk RNAi","HRP"
"373","sdk_RNAi_61021_L5_S3L_C1.tif",155.856,"sdk RNAi","Glia"
"374","sdk_RNAi_61021_L5_S3L_C3.tif",421.895,"sdk RNAi","HRP"
"375","sdk_RNAi_61021_L5_S3R_C1.tif",123.164,"sdk RNAi","Glia"
"376","sdk_RNAi_61021_L5_S3R_C3.tif",559.212,"sdk RNAi","HRP"
"377","sdk_RNAi_61021_L5_S4L_C1.tif",71.315,"sdk RNAi","Glia"
"378","sdk_RNAi_61021_L5_S4L_C3.tif",343.844,"sdk RNAi","HRP"
"379","sdk_RNAi_61021_L5_S4R_C1.tif",127.675,"sdk RNAi","Glia"
"380","sdk_RNAi_61021_L5_S4R_C3.tif",467.255,"sdk RNAi","HRP"
"381","sdk_RNAi_61021_L5_S5L_C1.tif",69.214,"sdk RNAi","Glia"
"382","sdk_RNAi_61021_L5_S5L_C3.tif",361.766,"sdk RNAi","HRP"
"383","sdk_RNAi_61021_L5_S5R_C1.tif",62.972,"sdk RNAi","Glia"
"384","sdk_RNAi_61021_L5_S5R_C3.tif",545.059,"sdk RNAi","HRP"
"385","sdk_RNAi_71021_L1_S3L_C1.tif",217.469,"sdk RNAi","Glia"
"386","sdk_RNAi_71021_L1_S3L_C3.tif",477.637,"sdk RNAi","HRP"
"387","sdk_RNAi_71021_L1_S3R_C1.tif",58.214,"sdk RNAi","Glia"
"388","sdk_RNAi_71021_L1_S3R_C3.tif",330.867,"sdk RNAi","HRP"
"389","sdk_RNAi_71021_L1_S4L_C1.tif",77.68,"sdk RNAi","Glia"
"390","sdk_RNAi_71021_L1_S4L_C3.tif",336.306,"sdk RNAi","HRP"
"391","sdk_RNAi_71021_L1_S4R_C1.tif",31.085,"sdk RNAi","Glia"
"392","sdk_RNAi_71021_L1_S4R_C3.tif",325.366,"sdk RNAi","HRP"
"393","sdk_RNAi_71021_L1_S5L_C1.tif",62.972,"sdk RNAi","Glia"
"394","sdk_RNAi_71021_L1_S5L_C3.tif",312.018,"sdk RNAi","HRP"
"395","sdk_RNAi_71021_L1_S5R_C1.tif",11.68,"sdk RNAi","Glia"
"396","sdk_RNAi_71021_L1_S5R_C3.tif",276.917,"sdk RNAi","HRP"
"397","sdk_RNAi_71021_L2_S3R_C1.tif",109.445,"sdk RNAi","Glia"
"398","sdk_RNAi_71021_L2_S3R_C3.tif",434.627,"sdk RNAi","HRP"
"399","sdk_RNAi_71021_L2_S4R_C1.tif",8.899,"sdk RNAi","Glia"
"400","sdk_RNAi_71021_L2_S4R_C3.tif",222.968,"sdk RNAi","HRP"
"401","sdk_RNAi_71021_L2_S5L_C1.tif",28.118,"sdk RNAi","Glia"
"402","sdk_RNAi_71021_L2_S5L_C3.tif",306.642,"sdk RNAi","HRP"
"403","sdk_RNAi_71021_L2_S5R_C1.tif",40.045,"sdk RNAi","Glia"
"404","sdk_RNAi_71021_L2_S5R_C3.tif",215.304,"sdk RNAi","HRP"
"405","sdk_RNAi_71021_L3_S3L_C1.tif",157.029,"sdk RNAi","Glia"
"406","sdk_RNAi_71021_L3_S3L_C3.tif",390.13,"sdk RNAi","HRP"
"407","sdk_RNAi_71021_L3_S3R_C1.tif",114.882,"sdk RNAi","Glia"
"408","sdk_RNAi_71021_L3_S3R_C3.tif",386.671,"sdk RNAi","HRP"
"409","sdk_RNAi_71021_L3_S4L_C1.tif",69.276,"sdk RNAi","Glia"
"410","sdk_RNAi_71021_L3_S4L_C3.tif",290.389,"sdk RNAi","HRP"
"411","sdk_RNAi_71021_L3_S4R_C1.tif",64.27,"sdk RNAi","Glia"
"412","sdk_RNAi_71021_L3_S4R_C3.tif",281.675,"sdk RNAi","HRP"
"413","sdk_RNAi_71021_L3_S5R_C1.tif",40.725,"sdk RNAi","Glia"
"414","sdk_RNAi_71021_L3_S5R_C3.tif",285.817,"sdk RNAi","HRP"
"415","sdk_RNAi_71021_L4_S3L_C1.tif",124.029,"sdk RNAi","Glia"
"416","sdk_RNAi_71021_L4_S3L_C3.tif",376.537,"sdk RNAi","HRP"
"417","sdk_RNAi_71021_L4_S3R_C1.tif",94.613,"sdk RNAi","Glia"
"418","sdk_RNAi_71021_L4_S3R_C3.tif",337.047,"sdk RNAi","HRP"
"419","sdk_RNAi_71021_L4_S4L_C1.tif",57.534,"sdk RNAi","Glia"
"420","sdk_RNAi_71021_L4_S4L_C3.tif",305.592,"sdk RNAi","HRP"
"421","sdk_RNAi_71021_L4_S4R_C1.tif",104.933,"sdk RNAi","Glia"
"422","sdk_RNAi_71021_L4_S4R_C3.tif",366.833,"sdk RNAi","HRP"
"423","sdk_RNAi_71021_L4_S5L_C1.tif",107.343,"sdk RNAi","Glia"
"424","sdk_RNAi_71021_L4_S5L_C3.tif",283.407,"sdk RNAi","HRP"
"425","sdk_RNAi_71021_L4_S5R_C1.tif",6.922,"sdk RNAi","Glia"
"426","sdk_RNAi_71021_L4_S5R_C3.tif",217.778,"sdk RNAi","HRP"
"427","sdk_RNAi_71021_L5_S3L_C1.tif",136.759,"sdk RNAi","Glia"
"428","sdk_RNAi_71021_L5_S3L_C3.tif",392.85,"sdk RNAi","HRP"
"429","sdk_RNAi_71021_L5_S3R_C1.tif",57.04,"sdk RNAi","Glia"
"430","sdk_RNAi_71021_L5_S3R_C3.tif",229.828,"sdk RNAi","HRP"
"431","sdk_RNAi_71021_L5_S4L_C1.tif",34.607,"sdk RNAi","Glia"
"432","sdk_RNAi_71021_L5_S4L_C3.tif",313.44,"sdk RNAi","HRP"
"433","sdk_RNAi_71021_L5_S4R_C1.tif",13.719,"sdk RNAi","Glia"
"434","sdk_RNAi_71021_L5_S4R_C3.tif",163.147,"sdk RNAi","HRP"
"435","sdk_RNAi_71021_L5_S5L_C1.tif",10.877,"sdk RNAi","Glia"
"436","sdk_RNAi_71021_L5_S5L_C3.tif",160.612,"sdk RNAi","HRP"
"437","sdk_RNAi_71021_L5_S5R_C1.tif",63.343,"sdk RNAi","Glia"
"438","sdk_RNAi_71021_L5_S5R_C3.tif",248.861,"sdk RNAi","HRP"
"439","sdk_RNAi_81021_L1_S3L_C1.tif",112.596,"sdk RNAi","Glia"
"440","sdk_RNAi_81021_L1_S3L_C3.tif",471.705,"sdk RNAi","HRP"
"441","sdk_RNAi_81021_L1_S4L_C1.tif",116.984,"sdk RNAi","Glia"
"442","sdk_RNAi_81021_L1_S4L_C3.tif",342.116,"sdk RNAi","HRP"
"443","sdk_RNAi_81021_L1_S4R_C1.tif",83.304,"sdk RNAi","Glia"
"444","sdk_RNAi_81021_L1_S4R_C3.tif",383.209,"sdk RNAi","HRP"
"445","sdk_RNAi_81021_L1_S5L_C1.tif",29.54,"sdk RNAi","Glia"
"446","sdk_RNAi_81021_L1_S5L_C3.tif",298.299,"sdk RNAi","HRP"
"447","sdk_RNAi_81021_L2_S3L_C1.tif",102.214,"sdk RNAi","Glia"
"448","sdk_RNAi_81021_L2_S3L_C3.tif",364.176,"sdk RNAi","HRP"
"449","sdk_RNAi_81021_L2_S4L_C1.tif",60.809,"sdk RNAi","Glia"
"450","sdk_RNAi_81021_L2_S4L_C3.tif",313.07,"sdk RNAi","HRP"
"451","sdk_RNAi_81021_L2_S5L_C1.tif",53.209,"sdk RNAi","Glia"
"452","sdk_RNAi_81021_L2_S5L_C3.tif",437.098,"sdk RNAi","HRP"
"453","sdk_RNAi_81021_L2_S5R_C1.tif",59.697,"sdk RNAi","Glia"
"454","sdk_RNAi_81021_L2_S5R_C3.tif",242.928,"sdk RNAi","HRP"
"455","sdk_RNAi_81021_L3_S3L_C1.tif",36.709,"sdk RNAi","Glia"
"456","sdk_RNAi_81021_L3_S3L_C3.tif",299.165,"sdk RNAi","HRP"
"457","sdk_RNAi_81021_L3_S3R_C1.tif",165.743,"sdk RNAi","Glia"
"458","sdk_RNAi_81021_L3_S3R_C3.tif",329.384,"sdk RNAi","HRP"
"459","sdk_RNAi_81021_L3_S4L_C1.tif",72.798,"sdk RNAi","Glia"
"460","sdk_RNAi_81021_L3_S4L_C3.tif",358.554,"sdk RNAi","HRP"
"461","sdk_RNAi_81021_L3_S4R_C1.tif",36.955,"sdk RNAi","Glia"
"462","sdk_RNAi_81021_L3_S4R_C3.tif",262.95,"sdk RNAi","HRP"
"463","sdk_RNAi_81021_L3_S5L_C1.tif",66.866,"sdk RNAi","Glia"
"464","sdk_RNAi_81021_L3_S5L_C3.tif",332.165,"sdk RNAi","HRP"
"465","sdk_RNAi_81021_L3_S5R_C1.tif",36.523,"sdk RNAi","Glia"
"466","sdk_RNAi_81021_L3_S5R_C3.tif",231.68,"sdk RNAi","HRP"
"467","sdk_RNAi_81021_L4_S3L_C1.tif",111.546,"sdk RNAi","Glia"
"468","sdk_RNAi_81021_L4_S3L_C3.tif",398.908,"sdk RNAi","HRP"
"469","sdk_RNAi_81021_L4_S3R_C1.tif",113.461,"sdk RNAi","Glia"
"470","sdk_RNAi_81021_L4_S3R_C3.tif",330.929,"sdk RNAi","HRP"
"471","sdk_RNAi_81021_L4_S4L_C1.tif",58.831,"sdk RNAi","Glia"
"472","sdk_RNAi_81021_L4_S4L_C3.tif",309.238,"sdk RNAi","HRP"
"473","sdk_RNAi_81021_L4_S4R_C1.tif",135.956,"sdk RNAi","Glia"
"474","sdk_RNAi_81021_L4_S4R_C3.tif",341.435,"sdk RNAi","HRP"
"475","sdk_RNAi_81021_L4_S5L_C1.tif",47.956,"sdk RNAi","Glia"
"476","sdk_RNAi_81021_L4_S5L_C3.tif",227.726,"sdk RNAi","HRP"
"477","sdk_RNAi_81021_L4_S5R_C1.tif",116.675,"sdk RNAi","Glia"
"478","sdk_RNAi_81021_L4_S5R_C3.tif",245.215,"sdk RNAi","HRP"
"479","sdk_RNAi_81021_L5_S3L_C1.tif",110.927,"sdk RNAi","Glia"
"480","sdk_RNAi_81021_L5_S3L_C3.tif",282.974,"sdk RNAi","HRP"
"481","sdk_RNAi_81021_L5_S3R_C1.tif",33.989,"sdk RNAi","Glia"
"482","sdk_RNAi_81021_L5_S3R_C3.tif",351.201,"sdk RNAi","HRP"
"483","sdk_RNAi_81021_L5_S4L_C1.tif",35.842,"sdk RNAi","Glia"
"484","sdk_RNAi_81021_L5_S4L_C3.tif",252.322,"sdk RNAi","HRP"
"485","sdk_RNAi_81021_L5_S4R_C1.tif",65.815,"sdk RNAi","Glia"
"486","sdk_RNAi_81021_L5_S4R_C3.tif",256.339,"sdk RNAi","HRP"
"487","sdk_RNAi_81021_L5_S5L_C1.tif",28.736,"sdk RNAi","Glia"
"488","sdk_RNAi_81021_L5_S5L_C3.tif",269.439,"sdk RNAi","HRP"
"489","sdk_RNAi_81021_L5_S5R_C1.tif",26.696,"sdk RNAi","Glia"
"490","sdk_RNAi_81021_L5_S5R_C3.tif",203.069,"sdk RNAi","HRP"
